city,state_name,country_name,latitude,longitude,nyc_distance,dc_distance
Parker,Colorado,United States,39.5184514,-104.7612638,1622.911520222971,1482.5982008569272
Conshohocken,Pennsylvania,United States,40.0792766,-75.3015714,81.12421320033997,124.01296566713603
Williamstown,Massachusetts,United States,42.6889156,-73.2246057,142.2452222191949,329.75739648332444
North Beach,Maryland,United States,38.7048671,-76.5334229,193.1816399197652,30.161159588858958
Altoona,Pennsylvania,United States,40.518681,-78.394736,231.13004269291892,133.60190159958205
Rockford,Illinois,United States,42.2713945,-89.093966,789.178031811822,674.9834219729445
San Marino,California,United States,34.1215947,-118.1057394,2441.7770650009948,2290.020049442066
New Paltz,New York,United States,41.7464972,-74.0844894,71.45585467756287,251.43667230879313
Washington Grove,Maryland,United States,39.1398296,-77.1752588,200.26931351452626,18.764202817487135
Eatontown,New Jersey,United States,40.2962222,-74.0509725,28.836184709057033,186.74560615107978
Carolina,Puerto Rico,United States,18.3794415,-65.957695,1611.0244044854105,1561.7330132602706
Allendale,New Jersey,United States,41.0414858,-74.129032,23.58290477386148,214.30598625398486
Danvers,Massachusetts,United States,42.5750946,-70.9300507,204.60862350305612,409.14330219532866
Monroe Township,New Jersey,United States,40.3183284,-74.42021831867089,34.875951367214086,171.07717522077854
Cortlandt Manor,New York,United States,41.2486935,-73.90858593483966,37.333830789044555,232.47590989572794
Prescott,Arizona,United States,34.5399962,-112.4687616,2134.6154174477483,1976.975606195593
Mcallen,Texas,United States,26.2043691,-98.230082,1710.1773251592347,1508.1458469937916
Cerritos,California,United States,33.8644291,-118.0539323,2446.300141968906,2293.4677816933213
Lincoln,Rhode Island,United States,41.9529237,-71.4663863,157.3901995284027,361.9262754886974
Wheeling,West Virginia,United States,40.0639616,-80.7209149,357.0009204483991,212.80457921659706
Setauket,New York,United States,40.9355473,-73.1188824,48.97728807024588,251.62937352324735
Jackson Heights,New York,United States,40.7556561,-73.8857755,6.971781448719584,211.5028622930508
Clarksville,Tennessee,United States,36.5277607,-87.3588703,777.0709586875219,587.9851498071874
Kingston,Pennsylvania,United States,41.2617481,-75.8968635,105.87807318105837,174.5540115644934
Mequon,Wisconsin,United States,43.2219088,-87.9822969,739.4487019826826,644.317318906292
Yarmouth,Maine,United States,43.8006354,-70.1867161,289.3697117236962,491.5228765145441
Deerfield Beach,Florida,United States,26.318342,-80.0996306,1051.8480394422834,884.2709205649347
Key West,Florida,United States,24.5625566,-81.7724368,1200.21151938154,1025.257097001939
Spartanburg,South Carolina,United States,34.9498007,-81.9320157,587.7001186057319,383.47684024087516
Closter,New Jersey,United States,40.9731536,-73.9615262,18.120948868210167,217.72039850450517
Plymouth,Minnesota,United States,45.0065149,-93.46651,1028.8265371737727,943.4049004898947
Newton,New Jersey,United States,41.0582103,-74.7530943,45.81499761715669,192.6898611245774
Fort Washington,Pennsylvania,United States,40.14785315,-75.18972428892617,73.58223230454085,131.58970615957674
River Forest,Illinois,United States,41.8978091,-87.8139483,722.3684958599363,604.5763183743562
West Haven,Connecticut,United States,41.273250149999996,-72.9612374210589,66.93246667038929,271.5921765812423
West Des Moines,Iowa,United States,41.5645337,-93.7595281,1029.9554972688811,901.7377392950362
Bristol,Connecticut,United States,41.6845299,-72.94139577224428,87.04134249939695,289.9463574671997
Annandale,New Jersey,United States,40.647886,-74.88660919329897,46.47412612118784,166.93195626527188
Aspen,Colorado,United States,39.1911128,-106.8235606,1735.5816765346335,1595.115239992843
Concord,North Carolina,United States,35.4094178,-80.5800049,511.8491464144476,309.3942353402338
Levittown,New York,United States,40.7219525,-73.51260989713458,25.912491210826452,226.29759711088383
Groton,Connecticut,United States,41.3381782,-72.02979131290436,111.92773761919184,314.5578982575497
Havre de Grace,Maryland,United States,39.5489964,-76.0914718,136.53986411484667,68.29397178613874
Quantico,Virginia,United States,38.5228755,-77.29018630447861,231.33242419960428,28.64626096982359
Durham,New Hampshire,United States,43.134564,-70.927048,230.4511634865569,433.2832168668766
Windermere,Florida,United States,28.4944695,-81.5345547,944.2894417983678,761.4752162958097
Rock Hill,South Carolina,United States,34.9248667,-81.0250784,553.5246615615619,351.22900577828955
Elk Grove,California,United States,38.4087993,-121.3716178,2503.499518284453,2374.055410681605
Tuscaloosa,Alabama,United States,33.2095614,-87.5675258,909.816010302535,706.8874167911682
Ames,Iowa,United States,42.0267703,-93.6170554,1021.2707336225562,898.522731764107
Elgin,Illinois,United States,42.03726,-88.2810994,746.7629924597511,630.3791567643152
Murrysville,Pennsylvania,United States,40.4284015,-79.697545,300.060269503085,177.06716436155006
Farmingdale,New York,United States,40.7356738,-73.4417524,29.664049991122177,229.94010673692324
Bluffton,South Carolina,United States,32.2084605,-80.94084030435418,701.609254125102,510.1788080495297
Bangor,Maine,United States,44.8011821,-68.7778138,387.60635366349806,589.5780036572481
Oakland,New Jersey,United States,41.0220483,-74.2430988,24.69454805018682,209.05209214529833
Yorba Linda,California,United States,33.8901096,-117.8249705,2433.5714173491397,2280.531240716931
Narragansett,Rhode Island,United States,41.4501021,-71.4495005,142.84988050933939,344.5475748229394
South Salem,New York,United States,41.2723173,-73.5529034,45.30286416472794,247.33966744701053
Caguas,Puerto Rico,United States,18.2345399,-66.0351316,1619.2710624874728,1568.9438919051613
Purchase,New York,United States,41.0409305,-73.7145746,27.311322645573558,230.64436633314875
Londonderry,New Hampshire,United States,42.8650869,-71.3739532,201.34264528062613,403.9858362664549
Middletown,Delaware,United States,39.4496857,-75.7166811,125.7471198127832,80.90953130252576
Rockaway,New Jersey,United States,40.9012101,-74.5143232,29.65537299221537,193.08679877844085
Mt Airy,Maryland,United States,39.3762145,-77.154704,190.7183234938085,34.16435922658354
Hollidaysburg,Pennsylvania,United States,40.430774,-78.3900826,231.4669694499699,128.42638841231144
Stanford,California,United States,37.426540700000004,-122.17029258409187,2567.4423162641956,2434.5206657726985
Foster City,California,United States,37.5600336,-122.2688522,2569.3141824614854,2437.089205809244
Tinton Falls,New Jersey,United States,40.2890734,-74.0927967,29.587258611593622,184.59104244001702
Federal Way,Washington,United States,47.313494,-122.3393103,2411.01472721416,2328.8894666065853
Waxhaw,North Carolina,United States,34.9248125,-80.7440174,543.0075201833426,341.6810295949286
Carmel,New York,United States,41.4266361,-73.6788272,52.143351969350306,249.59623381032117
West Hills,California,United States,34.2032325,-118.645476,2467.767075483648,2317.049659578204
Warrington,Pennsylvania,United States,40.2483149,-75.15900250959047,68.68068576073821,137.4054235514849
Centerport,New York,United States,40.89782185,-73.37172140296552,35.6257906428533,239.15897225748805
Falmouth,Massachusetts,United States,41.5514979,-70.6147519,186.14910850468428,386.16367409021916
Oviedo,Florida,United States,28.6702526,-81.2084941,925.0291894159242,743.7931677770168
Greenwood Village,Colorado,United States,39.6172101,-104.9508141,1631.273290454784,1491.7938572932133
Somers,New York,United States,41.3281498,-73.6856857,45.648387809373716,244.7087637889867
Strasburg,Virginia,United States,38.9885266,-78.3588112,260.20108127567016,71.36975344462935
Monmouth Junction,New Jersey,United States,40.384022200000004,-74.53308403231352,35.833298712572265,168.87002773718308
Penfield,New York,United States,43.1301133,-77.4759588,244.54962460689882,293.5414621576693
Englishtown,New Jersey,United States,40.2973319,-74.3582041,34.14075740431884,172.991936711359
Kaneohe ,Hawaii,United States,21.4055,-157.7960716072044,4960.408609587986,4829.555843357866
Castle Rock,Colorado,United States,39.3723341,-104.8586643,1630.2628873178212,1489.0675414153338
Nanuet,New York,United States,41.0903087,-74.0148524,26.05887483602642,220.97409366755048
Racine,Wisconsin,United States,42.7260523,-87.7825242,724.8918910738195,621.7306600490485
Lansdowne,Pennsylvania,United States,39.9381682,-75.2718507,85.58240229942876,119.12723209433878
Kent,Ohio,United States,41.1536674,-81.357886,385.8227257089477,277.1938794732167
Waco,Texas,United States,31.549333,-97.1466695,1434.2634469647621,1241.3628358821452
Palm City,Florida,United States,27.1713925,-80.28422171034893,999.8487617318129,829.0091480007502
Fallston,Maryland,United States,39.5145515,-76.4110732,151.86473199918976,54.79009879718533
Hollis,New Hampshire,United States,42.7431621,-71.591333,187.65481828810388,390.12569048154563
Oxford,Maryland,United States,38.6865072,-76.1716108,181.26190634826642,48.92845902563559
Green Bay,Wisconsin,United States,44.5126379,-88.0125794,759.5565207353603,686.5722320862579
Secaucus,New Jersey,United States,40.7899291,-74.0566735,5.953514658083496,205.83527496174557
Groton,Massachusetts,United States,42.6112242,-71.5745402,181.646276219027,384.8496663304444
New London,Connecticut,United States,41.331256,-72.09643715791685,108.5388717592501,311.3404108769677
Homestead,Florida,United States,25.4718946,-80.4759905,1114.5007482736048,945.9656935463959
Middletown,Rhode Island,United States,41.5456578,-71.2914388,152.84757297000655,354.9206700747449
Englewood Cliffs,New Jersey,United States,40.8853773,-73.9523597,12.24109240776668,214.22305373780512
Long Branch,New Jersey,United States,40.3042778,-73.9923596,28.19216521644926,189.70178800171303
Whittier,California,United States,33.9708782,-118.0308396,2442.0828239977327,2289.634402644095
Richmond,California,United States,37.9357576,-122.3477486,2564.474834501462,2433.9934488844337
Lewisville,Texas,United States,33.046233,-96.994174,1373.5938900628594,1185.6925443878279
Pinehurst,North Carolina,United States,35.1946235,-79.4679317,483.3147149364657,287.9194232307587
Seaford,New York,United States,40.6757173,-73.4867376,27.39174865738735,225.7361268906882
Ypsilanti,Michigan,United States,42.2410562,-83.613055,509.3444662296252,415.883158306004
Southampton,New York,United States,40.884267,-72.3895296,85.5865549865273,282.86377957682686
Round Rock,Texas,United States,30.508235,-97.6788934,1500.199321480069,1305.158455230467
Little Silver,New Jersey,United States,40.3367769,-74.0470837,26.03060156198547,188.35120753511194
Bonita Springs,Florida,United States,26.339806,-81.7786972,1086.2761397151764,907.4668396533361
Panama City,Florida,United States,30.1600827,-85.6545729,978.5831688042824,776.0657098463985
Davidson,North Carolina,United States,35.4992614,-80.8485218,517.7040288984327,314.2388124853376
Coconut Creek,Florida,United States,26.2517482,-80.1789351,1057.7267664395215,889.7064556785064
Old Lyme,Connecticut,United States,41.3159315,-72.3289715,97.0341163434876,300.4950193057826
Hicksville,New York,United States,40.7684331,-73.5251253,25.529828208050127,227.50507840671213
Lafayette,Colorado,United States,40.0024435,-105.10957997730037,1633.8688101222474,1497.129012325595
Meriden,Connecticut,United States,41.5378215,-72.80033880043175,84.85006116746315,289.2370197808178
La Mesa,California,United States,32.7678288,-117.0230839,2424.078512993724,2265.6795052850825
Sandy Hook,Connecticut,United States,41.4200956,-73.2820608,61.74311448934303,264.67831750139464
Mooresville,North Carolina,United States,35.5848596,-80.8100724,511.95947975046823,308.3647630865371
Flanders,New Jersey,United States,40.8456549,-74.6948843,37.2793272377729,183.7466769427567
Woodcliff Lake,New Jersey,United States,41.0234304,-74.0665297,21.672813108633736,215.87340029651017
Newbury Park,California,United States,34.183671,-118.9118302,2482.2598803214814,2331.8192748268907
Dearborn,Michigan,United States,42.3222599,-83.1763145,488.17544826088647,400.13745680569406
Perkasie,Pennsylvania,United States,40.372048,-75.292676,71.69116399829828,138.4052304881909
Grand Junction,Colorado,United States,39.063956,-108.5507317,1827.6510984598012,1688.1215800497305
Crystal Lake,Illinois,United States,42.2411344,-88.3161965,749.2441656591718,636.2148244205765
Hightstown,New Jersey,United States,40.2695538,-74.5232089,40.955590480436854,164.6863777902878
Ft Lauderdale,Florida,United States,26.1223084,-80.1433786,1065.5267915485488,898.0364248669482
Valrico,Florida,United States,27.9484265,-82.23621545220522,996.61977346625,811.2069777503683
North Bergen,New Jersey,United States,40.8042674,-74.012084,6.324489254506597,208.28110136723612
Cos Cob,Connecticut,United States,41.0334305,-73.5995698,30.707647447578896,235.02962435964602
Hamilton,New Jersey,United States,40.2070573,-74.0812506,35.11547577121587,182.3097147713918
Freeport,New York,United States,40.6576022,-73.5831835,22.533492297257457,220.7816080480545
Woburn,Massachusetts,United States,42.4792618,-71.1522766,191.60246725631143,396.090176824995
Holden,Massachusetts,United States,42.3560836,-71.8623548,158.79215694603948,362.2784453927456
North Miami Beach,Florida,United States,25.9331488,-80.1625463,1078.2941167350352,911.0514580731734
Woodinville,Washington,United States,47.7545827,-122.1588902,2398.976403271947,2319.360726155368
Elmhurst,New York,United States,40.7365804,-73.8783932,6.898864545444086,211.03567016862823
Newburgh,New York,United States,41.5034271,-74.0104179,54.56424909625746,241.2827606120757
New Bern,North Carolina,United States,35.1084931,-77.0441143,420.58509685391834,260.70175224496523
South Portland,Maine,United States,43.6414716,-70.2408811,279.62438605880936,482.2796299851028
Lincoln,Massachusetts,United States,42.4259283,-71.3039469,183.25773840984237,387.6808585924888
Lebanon,New Jersey,United States,40.6417683,-74.8359987,43.875718360099555,168.493861585806
Southport,Connecticut,United States,41.1364856,-73.2834486,47.8041892319232,252.47108129113957
Clarks Summit,Pennsylvania,United States,41.4941161,-75.703413,103.71478333163657,193.14784060141892
Sausalito,California,United States,37.8590272,-122.4854694,2573.3544935681252,2442.6906841127634
Bethel Park,Pennsylvania,United States,40.3275697,-80.0394977,318.7478910567018,188.3071500380743
